3,22,5.69997031,101.3,0,1.22,60,0,0,0,0.0916162421
3,23,4.25022526,101.3,0,1.14,60,0,0,0,0.0488500514
4,0,6.883292296,101.3,0,0.58,60,0,0,0,0.0308196842
4,1,6.373788791,101.3,0,0.53,60,0,0,0,0.0076792015
4,2,6.2,101.3,0,0.9,60,0,0,0,0
4,3,6.373769397,101.3,0,1.38,60,0,0,0,0.0076791912
4,4,6.88325483,101.3,0,1.5,60,0,0,0,0.0308196049
4,5,7.693735546,101.3,0,1.32,60,0,0,0,0.0704130078
4,6,8.749978369,101.3,0,0.63,60,0,0,0,0.1298559776
4,7,9.980001759,101.3,0,1.28,60,0,0,0,0.2085423242
4,8,11.29998127,101.3,0,0.75,60,99.940525,44.97323625,205.5276896625,0.3080985647
4,9,12.61996205,101.3,0,0.4,60,210.6640058333,94.798802625,433.2305279963,0.4238114976
4,10,13.84998918,101.3,0,1.4,60,295.6251208333,133.031304375,607.9530609938,0.5463514553
4,11,14.90623796,101.3,0,0.78,60,349.0339102778,157.065259625,717.7882364863,0.6663842447
4,12,15.71672644,101.3,0,1.39,60,367.2506538889,165.26279425,755.2509697225,0.7662933727
4,13,16.22622091,101.3,0,1.81,60,349.0339102778,157.065259625,717.7882364863,0.8340896021
4,14,16.4,101.3,0,1.26,60,295.6251208333,133.031304375,607.9530609938,0.8583033622
4,15,16.22622091,101.3,0,1.32,60,210.6640058333,94.798802625,433.2305279963,0.8340896021
4,16,15.71672644,101.3,0,1.79,60,99.940525,44.97323625,205.5276896625,0.7662933727
4,17,14.90623796,101.3,0,0.79,60,0,0,0,0.6663842447
4,18,13.84998918,101.3,0,0.74,60,0,0,0,0.5463514553
4,19,12.61996205,101.3,0,0.47,60,0,0,0,0.4238114976
4,20,11.29998127,101.3,0,1.61,60,0,0,0,0.3080985647
4,21,9.980001759,101.3,0,1.88,60,0,0,0,0.2085423242
4,22,8.749978369,101.3,0,0.81,60,0,0,0,0.1298559776
4,23,7.693735546,101.3,0,1.1,60,0,0,0,0.0704130078
5,0,3.937852172,101.3,0,0.56,60,0,0,0,0.0170094896
5,1,3.238533635,101.3,0,0.93,60,0,0,0,0.003854716
5,2,3,101.3,0,0.66,60,0,0,0,0
5,3,3.238507016,101.3,0,0.68,60,0,0,0,0.0038547087
5,4,3.937800747,101.3,0,0.16,60,0,0,0,0.017009428
5,5,5.05022526,101.3,0,0.22,60,0,0,0,0.0411560482
5,6,6.49997031,101.3,0,0.51,60,0,0,0,0.0774633679
5,7,8.188237709,101.3,0,0.75,60,0,0,0,0.1293477409
5,8,9.999974288,101.3,0,0.6,60,118.2036691667,53.191651125,243.0858456413,0.1965380138
5,9,11.81171262,101.3,0,0.83,60,248.079205,111.63564225,510.1748850825,0.2785253943
5,10,13.49998515,101.3,0,0.31,60,347.7362086111,156.481293875,715.1195130088,0.3715133872
5,11,14.94973838,101.3,0,0.91,60,410.3832202778,184.672449125,843.9530925013,0.4642071134
5,12,16.06217354,101.3,0,0.68,60,431.7509491667,194.287927125,887.8958269613,0.5460092355
5,13,16.76147967,101.3,0,0.35,60,410.3832202778,184.672449125,843.9530925013,0.6014161811
5,14,17,101.3,0,0.93,60,347.7362086111,156.481293875,715.1195130088,0.6202764291
5,15,16.76147967,101.3,0,0.64,60,248.079205,111.63564225,510.1748850825,0.6014161811
5,16,16.06217354,101.3,0,0.66,60,118.2036691667,53.191651125,243.0858456413,0.5460092355
5,17,14.94973838,101.3,0,0.37,60,0,0,0,0.4642071134
5,18,13.49998515,101.3,0,0.81,60,0,0,0,0.3715133872
5,19,11.81171262,101.3,0,0.33,60,0,0,0,0.2785253943
5,20,9.999974288,101.3,0,0.47,60,0,0,0,0.1965380138
5,21,8.188237709,101.3,0,0.69,60,0,0,0,0.1293477409
5,22,6.49997031,101.3,0,0.69,60,0,0,0,0.0774633679
5,23,5.05022526,101.3,0,0.66,60,0,0,0,0.0411560482
6,0,7.123970122,101.3,0,1.58,60,0,0,0,0.0313332406
6,1,6.509568837,101.3,0,0.54,60,0,0,0,0.0077514648
6,2,6.3,101.3,0,2.7,60,0,0,0,0
6,3,6.509545449,101.3,0,3.39,60,0,0,0,0.0077514523
6,4,7.123924942,101.3,0,2.73,60,0,0,0,0.0313331435
6,5,8.101269335,101.3,0,2.34,60,0,0,0,0.0723964565
6,6,9.374973915,101.3,0,2.98,60,0,0,0,0.1354532506
6,7,10.85823742,101.3,0,1.49,60,0,0,0,0.2211395829
6,8,12.44997741,101.3,0,1.39,60,111.8093311111,50.314199,229.93588943,0.3323957948
6,9,14.04171894,101.3,0,1.8,60,233.5886022222,105.114871,480.37496047,0.4650042093
6,10,15.52498696,101.3,0,1.94,60,327.0331233333,147.1649055,672.543618135,0.608726334
6,11,16.79869872,101.3,0,0.64,60,385.774805,173.59866225,793.3458864825,0.7521132258
6,12,17.77605247,101.3,0,1.63,60,405.8104988889,182.6147245,834.549290965,0.8733457441
6,13,18.39044286,101.3,0,1.82,60,385.774805,173.59866225,793.3458864825,0.9563867483
6,14,18.6,101.3,0,0.8,60,327.0331233333,147.1649055,672.543618135,0.9861731469
6,15,18.39044286,101.3,0,1.44,60,233.5886022222,105.114871,480.37496047,0.9563867483
6,16,17.77605247,101.3,0,2.08,60,111.8093311111,50.314199,229.93588943,0.8733457441
6,17,16.79869872,101.3,0,2.95,60,0,0,0,0.7521132258
6,18,15.52498696,101.3,0,2.21,60,0,0,0,0.608726334
6,19,14.04171894,101.3,0,2.09,60,0,0,0,0.4650042093
6,20,12.44997741,101.3,0,2.57,60,0,0,0,0.3323957948
6,21,10.85823742,101.3,0,1.1,60,0,0,0,0.2211395829
6,22,9.374973915,101.3,0,2.12,60,0,0,0,0.1354532506
6,23,8.101269335,101.3,0,1.28,60,0,0,0,0.0723964565
7,0,2.631637389,101.3,0,1.06,60,0,0,0,0.0177221932
7,1,1.862386999,101.3,0,0.52,60,0,0,0,0.0041937057
7,2,1.6,101.3,0,0.8,60,0,0,0,0
7,3,1.862357717,101.3,0,0.68,60,0,0,0,0.0041936969
7,4,2.631580821,101.3,0,1.34,60,0,0,0,0.0177221218
7,5,3.855247786,101.3,0,1.2,60,0,0,0,0.0426796335
7,6,5.449967341,101.3,0,0.39,60,0,0,0,0.0810348456
7,7,7.307061479,101.3,0,0.61,60,0,0,0,0.136127439
7,8,9.299971716,101.3,0,1.21,60,126.4192930556,56.888681875,259.9812761688,0.2109451882
7,9,11.29288388,101.3,0,0.99,60,262.8511697222,118.283026375,540.5534305338,0.303936806
7,10,13.14998367,101.3,0,0.88,60,367.5390308333,165.392563875,755.8440169088,0.4085165333
7,11,14.74471222,101.3,0,0.85,60,433.3485716667,195.00685725,891.1813376325,0.5151669607
7,12,15.9683909,101.3,0,1.1,60,455.7949802778,205.107741125,937.3423769413,0.6099115753
7,13,16.73762764,101.3,0,1.35,60,433.3485716667,195.00685725,891.1813376325,0.6748543689
7,14,17,101.3,0,0.98,60,367.5390308333,165.392563875,755.8440169088,0.6978109827
7,15,16.73762764,101.3,0,0.49,60,262.8511697222,118.283026375,540.5534305338,0.6748543689
7,16,15.9683909,101.3,0,0.38,60,126.4192930556,56.888681875,259.9812761688,0.6099115753
7,17,14.74471222,101.3,0,0.96,60,0,0,0,0.5151669607
7,18,13.14998367,101.3,0,0.61,60,0,0,0,0.4085165333
7,19,11.29288388,101.3,0,0.64,60,0,0,0,0.303936806
7,20,9.299971716,101.3,0,0.4,60,0,0,0,0.2109451882
7,21,7.307061479,101.3,0,0.56,60,0,0,0,0.136127439
7,22,5.449967341,101.3,0,0.48,60,0,0,0,0.0810348456
7,23,3.855247786,101.3,0,0.7,60,0,0,0,0.0426796335
8,0,1.318239501,101.3,0,0.54,60,0,0,0,0.0168041372
8,1,0.558979375,101.3,0,0.89,60,0,0,0,0.0038178462
8,2,0.3,101.3,0,0.57,60,0,0,0,0
8,3,0.558950474,101.3,0,1.37,60,0,0,0,0.0038178382
8,4,1.318183668,101.3,0,0.74,60,0,0,0,0.0168040696
8,5,2.525958853,101.3,0,1.11,60,0,0,0,0.0410417182
8,6,4.099967765,101.3,0,1.04,60,0,0,0,0.0778305828
8,7,5.932943798,101.3,0,0.81,60,0,0,0,0.131282544
8,8,7.899972084,101.3,0,0.94,60,126.8989794444,57.10454075,260.9677512275,0.2025079248
8,9,9.867002272,101.3,0,0.87,60,262.5377538889,118.14198925,539.9088908725,0.2909729501
8,10,11.69998388,101.3,0,0.76,60,366.6170461111,164.97767075,753.9479553275,0.3920195546
8,11,13.27400167,101.3,0,1.5,60,432.0440241667,194.419810875,888.4985356988,0.4942061261
8,12,14.48178842,101.3,0,0.48,60,454.3599480556,204.461976625,934.3912331763,0.5856848536
8,13,15.24103508,101.3,0,1.12,60,432.0440241667,194.419810875,888.4985356988,0.6479765672
8,14,15.5,101.3,0,0.6,60,366.6170461111,164.97767075,753.9479553275,0.66940782
8,15,15.24103508,101.3,0,1.98,60,262.5377538889,118.14198925,539.9088908725,0.6479765672
8,16,14.48178842,101.3,0,1.39,60,126.8989794444,57.10454075,260.9677512275,0.5856848536
8,17,13.27400167,101.3,0,1.12,60,0,0,0,0.4942061261
8,18,11.69998388,101.3,0,1.69,60,0,0,0,0.3920195546
8,19,9.867002272,101.3,0,0.8,60,0,0,0,0.2909729501
8,20,7.899972084,101.3,0,0.78,60,0,0,0,0.2025079248
8,21,5.932943798,101.3,0,1.57,60,0,0,0,0.131282544
8,22,4.099967765,101.3,0,2.46,60,0,0,0,0.0778305828
8,23,2.525958853,101.3,0,1.27,60,0,0,0,0.0410417182
9,0,1.844551116,101.3,0,0.93,60,0,0,0,0.0174514567
9,1,1.140237447,101.3,0,1.32,60,0,0,0,0.0039816148
9,2,0.9,101.3,0,1.18,60,0,0,0,0
9,3,1.140210637,101.3,0,1.19,60,0,0,0,0.0039816071
9,4,1.844499323,101.3,0,0.93,60,0,0,0,0.0174513919
9,5,2.964869726,101.3,0,0.91,60,0,0,0,0.0423430907
9,6,4.424970098,101.3,0,2.57,60,0,0,0,0.0796275246
9,7,6.125296549,101.3,0,1.68,60,0,0,0,0.1330420939
9,8,7.949974104,101.3,0,1.4,60,123.6494897222,55.642270375,254.2851756138,0.2031991673
9,9,9.774653423,101.3,0,1.1,60,254.4969477778,114.5236265,523.372973105,0.289175278
9,10,11.47498505,101.3,0,1,60,354.8997336111,159.704880125,729.8513021713,0.3862273526
9,11,12.93509365,101.3,0,0.73,60,418.0155633333,188.1070035,859.649005995,0.4833794602
9,12,14.05547478,101.3,0,0.7,60,439.5431975,197.794438875,903.9205856588,0.5697374563
9,13,14.75977596,101.3,0,1.28,60,418.0155633333,188.1070035,859.649005995,0.6282076815
9,14,15,101.3,0,1.29,60,354.8997336111,159.704880125,729.8513021713,0.6482437593
9,15,14.75977596,101.3,0,0.44,60,254.4969477778,114.5236265,523.372973105,0.6282076815
9,16,14.05547478,101.3,0,1.12,60,123.6494897222,55.642270375,254.2851756138,0.5697374563
9,17,12.93509365,101.3,0,1.02,60,0,0,0,0.4833794602
9,18,11.47498505,101.3,0,0.89,60,0,0,0,0.3862273526
9,19,9.774653423,101.3,0,0.7,60,0,0,0,0.289175278
9,20,7.949974104,101.3,0,1.14,60,0,0,0,0.2031991673
9,21,6.125296549,101.3,0,0.6,60,0,0,0,0.1330420939
9,22,4.424970098,101.3,0,1.39,60,0,0,0,0.0796275246
9,23,2.964869726,101.3,0,0.9,60,0,0,0,0.0423430907
10,0,5.989507079,101.3,0,1.06,60,0,0,0,0.0271073523
10,1,5.549935428,101.3,0,1.71,60,0,0,0,0.0063466635
10,2,5.4,101.3,0,4.02,60,0,0,0,0
10,3,5.549918695,101.3,0,4.77,60,0,0,0,0.0063466561
10,4,5.989474755,101.3,0,2.53,60,0,0,0,0.0271072916
10,5,6.68871302,101.3,0,5.94,60,0,0,0,0.062781786
10,6,7.599981338,101.3,0,2.96,60,0,0,0,0.1148655106
10,7,8.661177988,101.3,0,6.06,60,0,0,0,0.1829532607
10,8,9.799983838,101.3,0,2.2,60,98.8260205556,44.47170925,203.2357112725,0.2666394364
10,9,10.93879079,101.3,0,2.47,60,202.32202,91.044909,416.07523413,0.362263579
10,10,11.99999067,101.3,0,1.22,60,281.7372936111,126.781782125,579.3927443113,0.4629973473
10,11,12.91126412,101.3,0,5.51,60,331.6598216667,149.24691975,682.0584232575,0.5600846152
10,12,13.61050908,101.3,0,3.59,60,348.6874661111,156.90935975,717.0757740575,0.6408125591
10,13,14.05007294,101.3,0,4.09,60,331.6598216667,149.24691975,682.0584232575,0.6946757501
10,14,14.2,101.3,0,4.91,60,281.7372936111,126.781782125,579.3927443113,0.7128007256
10,15,14.05007294,101.3,0,2.2,60,202.32202,91.044909,416.07523413,0.6946757501
10,16,13.61050908,101.3,0,3.27,60,98.8260205556,44.47170925,203.2357112725,0.6408125591
10,17,12.91126412,101.3,0,2.88,60,0,0,0,0.5600846152
10,18,11.99999067,101.3,0,2.68,60,0,0,0,0.4629973473
10,19,10.93879079,101.3,0,3.06,60,0,0,0,0.362263579
10,20,9.799983838,101.3,0,5.24,60,0,0,0,0.2666394364
10,21,8.661177988,101.3,0,5.49,60,0,0,0,0.1829532607
10,22,7.599981338,101.3,0,4.67,60,0,0,0,0.1148655106
10,23,6.68871302,101.3,0,3.91,60,0,0,0,0.062781786
11,0,2.697658507,101.3,0,1.59,60,0,0,0,0.0185475631
11,1,2.028310765,101.3,0,1.32,60,0,0,0,0.0042438235
11,2,1.8,101.3,0,1.48,60,0,0,0,0
11,3,2.028285286,101.3,0,1.09,60,0,0,0,0.0042438158
11,4,2.697609286,101.3,0,2.61,60,0,0,0,0.0185474981
11,5,3.762358463,101.3,0,1.03,60,0,0,0,0.0448011271
11,6,5.149971582,101.3,0,1.03,60,0,0,0,0.0837685113
11,7,6.765884664,101.3,0,2.09,60,0,0,0,0.1390526644
11,8,8.49997539,101.3,0,1.51,60,123.4328955556,55.544803,253.83974971,0.210940745
11,9,10.23406779,101.3,0,1.64,60,251.3129038889,113.09080675,516.8249868475,0.2982158216
11,10,11.84998579,101.3,0,0.9,60,349.4386855556,157.2474085,718.620656845,0.3959233575
11,11,13.23760673,101.3,0,1.14,60,411.1231308333,185.005408875,845.4747185588,0.4930333517
11,12,14.3023661,101.3,0,1.42,60,432.1625461111,194.47314575,888.7422760775,0.5789259933
11,13,14.97170197,101.3,0,2,60,411.1231308333,185.005408875,845.4747185588,0.6368469063
11,14,15.2,101.3,0,1.56,60,349.4386855556,157.2474085,718.620656845,0.6566379065
11,15,14.97170197,101.3,0,1.59,60,251.3129038889,113.09080675,516.8249868475,0.6368469063
11,16,14.3023661,101.3,0,1.76,60,123.4328955556,55.544803,253.83974971,0.5789259933
11,17,13.23760673,101.3,0,1.6,60,0,0,0,0.4930333517
11,18,11.84998579,101.3,0,2.18,60,0,0,0,0.3959233575
11,19,10.23406779,101.3,0,0.63,60,0,0,0,0.2982158216
11,20,8.49997539,101.3,0,0.52,60,0,0,0,0.210940745
11,21,6.765884664,101.3,0,0.75,60,0,0,0,0.1390526644
11,22,5.149971582,101.3,0,0.95,60,0,0,0,0.0837685113
11,23,3.762358463,101.3,0,1.2,60,0,0,0,0.0448011271
12,0,2.95125006,101.3,0,1.16,60,0,0,0,0.0211510836
12,1,2.241941258,101.3,0,1.75,60,0,0,0,0.0050273182
12,2,2,101.3,0,1.57,60,0,0,0,0
12,3,2.241914259,101.3,0,2.99,60,0,0,0,0.0050273085
12,4,2.9511979,101.3,0,2.44,60,0,0,0,0.0211510052
12,5,4.079514192,101.3,0,1.08,60,0,0,0,0.0507216785
12,6,5.549969886,101.3,0,1.74,60,0,0,0,0.0952001807
12,7,7.26235539,101.3,0,1.02,60,0,0,0,0.1591800134
12,8,9.09997392,101.3,0,1.72,60,128.5840444444,57.86282,264.4330874,0.2428053153
12,9,10.93759423,101.3,0,2.21,60,260.3267741667,117.147048375,535.3620110738,0.3452345654
12,10,12.64998494,101.3,0,0.82,60,361.4165263889,162.637436875,743.2530865188,0.4612545863
12,11,14.12044893,101.3,0,1.66,60,424.9642013889,191.233890625,873.9388801563,0.5769781148
12,12,15.24877602,101.3,0,2.52,60,446.6391297222,200.987608375,918.5133702738,0.6795005053
12,13,15.95807224,101.3,0,1.83,60,424.9642013889,191.233890625,873.9388801563,0.7491888907
12,14,16.2,101.3,0,1.59,60,361.4165263889,162.637436875,743.2530865188,0.7737442262
12,15,15.95807224,101.3,0,1.03,60,260.3267741667,117.147048375,535.3620110738,0.7491888907
12,16,15.24877602,101.3,0,1.23,60,128.5840444444,57.86282,264.4330874,0.6795005053
12,17,14.12044893,101.3,0,1.2,60,0,0,0,0.5769781148
12,18,12.64998494,101.3,0,1.12,60,0,0,0,0.4612545863
12,19,10.93759423,101.3,0,2.74,60,0,0,0,0.3452345654
12,20,9.09997392,101.3,0,1.84,60,0,0,0,0.2428053153
12,21,7.26235539,101.3,0,2.44,60,0,0,0,0.1591800134
12,22,5.549969886,101.3,0,1.45,60,0,0,0,0.0952001807
12,23,4.079514192,101.3,0,1.63,60,0,0,0,0.0507216785
13,0,2.757949004,101.3,0.3625,1.47,60,0,0,0,0.018627277
13,1,2.04364507,101.3,0.3625,1.07,60,0,0,0,0.0042484819
13,2,1.8,101.3,0.3625,1.23,60,0,0,0,0
13,3,2.04361788,101.3,0.3625,0.75,60,0,0,0,0.0042484736
13,4,2.757896477,101.3,0.3625,1.2,60,0,0,0,0.0186272074
13,5,3.894158658,101.3,0.3625,1.12,60,0,0,0,0.0452192633
13,6,5.374969674,101.3,0.3625,0.68,60,0,0,0,0.0850916645
13,7,7.099414231,101.3,0.3625,1.42,60,0,0,0,0.1422758246
13,8,8.949973737,101.3,0.3625,1.29,60,130.7340702778,58.830331625,268.8546155263,0.2174665826
13,9,10.80053503,101.3,0.3625,1.58,60,263.1538069444,118.419213125,541.1758039813,0.3097044213
13,10,12.52498484,101.3,0.3625,0.72,60,364.7630444444,164.14337,750.1352009,0.4139159559
13,11,14.0058042,101.3,0.3625,0.64,60,428.6372813889,192.886776625,881.4925691763,0.5183127565
13,12,15.14207726,101.3,0.3625,1.36,60,450.4235941667,202.690617375,926.2961214038,0.6111578159
13,13,15.85636853,101.3,0.3625,1.41,60,428.6372813889,192.886776625,881.4925691763,0.6740460475
13,14,16.1,101.3,0.3625,1.3,60,364.7630444444,164.14337,750.1352009,0.695602326
13,15,15.85636853,101.3,0.3625,1.59,60,263.1538069444,118.419213125,541.1758039813,0.6740460475
13,16,15.14207726,101.3,0.3625,1.28,60,130.7340702778,58.830331625,268.8546155263,0.6111578159
13,17,14.0058042,101.3,0.3625,1.26,60,0,0,0,0.5183127565
13,18,12.52498484,101.3,0.3625,1.3,60,0,0,0,0.4139159559
13,19,10.80053503,101.3,0.3625,0.75,60,0,0,0,0.3097044213
13,20,8.949973737,101.3,0.3625,0.39,60,0,0,0,0.2174665826
13,21,7.099414231,101.3,0.3625,0.41,60,0,0,0,0.1422758246
13,22,5.374969674,101.3,0.3625,1.41,60,0,0,0,0.0850916645
13,23,3.894158658,101.3,0.3625,0.76,60,0,0,0,0.0452192633
14,0,4.849797576,101.3,0.129166667,1.83,60,0,0,0,0.0181332851
14,1,4.365269733,101.3,0.129166667,2.55,60,0,0,0,0.0041734065
14,2,4.2,101.3,0.129166667,2.34,60,0,0,0,0
14,3,4.365251289,101.3,0.129166667,2.69,60,0,0,0,0.0041734011
14,4,4.849761946,101.3,0.129166667,1.96,60,0,0,0,0.01813324
14,5,5.620513216,101.3,0.129166667,1.9,60,0,0,0,0.0428227554
14,6,6.624979429,101.3,0.129166667,0.62,60,0,0,0,0.0781335768
14,7,7.794707555,101.3,0.129166667,1.85,60,0,0,0,0.1259267269
14,8,9.049982185,101.3,0.129166667,1.31,60,109.1114575,49.100155875,224.3877123488,0.1843711913
14,9,10.30525803,101.3,0.129166667,2.47,60,218.336775,98.25154875,449.0095777875,0.2519974353
14,10,11.47498971,101.3,0.129166667,2.64,60,302.1483088889,135.966739,621.36799723,0.3252441868
14,11,12.47946159,101.3,0.129166667,1.92,60,354.8344416667,159.67549875,729.7170292875,0.3953042974
14,12,13.25022024,101.3,0.129166667,2.82,60,372.8047002778,167.762115125,766.6728661213,0.4553654894
14,13,13.73473949,101.3,0.129166667,1.01,60,354.8344416667,159.67549875,729.7170292875,0.4951195675
14,14,13.9,101.3,0.129166667,0.99,60,302.1483088889,135.966739,621.36799723,0.5084097292
14,15,13.73473949,101.3,0.129166667,2.14,60,218.336775,98.25154875,449.0095777875,0.4951195675
14,16,13.25022024,101.3,0.129166667,0.94,60,109.1114575,49.100155875,224.3877123488,0.4553654894
14,17,12.47946159,101.3,0.129166667,2.32,60,0,0,0,0.3953042974
14,18,11.47498971,101.3,0.129166667,2.19,60,0,0,0,0.3252441868
14,19,10.30525803,101.3,0.129166667,2.11,60,0,0,0,0.2519974353
14,20,9.049982185,101.3,0.129166667,1.83,60,0,0,0,0.1843711913
14,21,7.794707555,101.3,0.129166667,1.42,60,0,0,0,0.1259267269
14,22,6.624979429,101.3,0.129166667,1.83,60,0,0,0,0.0781335768
14,23,5.620513216,101.3,0.129166667,1.89,60,0,0,0,0.0428227554
15,0,5.962227142,101.3,0.15,1.97,60,0,0,0,0.0195924166
15,1,5.617563006,101.3,0.15,2.33,60,0,0,0,0.004554679
15,2,5.5,101.3,0.15,4.24,60,0,0,0,0
15,3,5.617549886,101.3,0.15,3.46,60,0,0,0,0.0045546748
15,4,5.962201797,101.3,0.15,1.81,60,0,0,0,0.0195923823
15,5,6.510468164,101.3,0.15,3.4,60,0,0,0,0.0455426794
15,6,7.224985367,101.3,0.15,2.36,60,0,0,0,0.0814219915
15,7,8.057060014,101.3,0.15,4.16,60,0,0,0,0.1281984154
15,8,8.949987327,101.3,0.15,3.61,60,93.3232022222,41.995441,191.91916537,0.183129922
15,9,9.842915505,101.3,0.15,2.22,60,185.6237666667,83.530695,381.73527615,0.2443143477
15,10,10.67499268,101.3,0.15,3.64,60,256.4484805556,115.40181625,527.3863002625,0.308410309
15,11,11.38951391,101.3,0.15,5.46,60,300.9707569444,135.436840625,618.9463616563,0.367876442
15,12,11.93778553,101.3,0.15,2.56,60,316.1564763889,142.270414375,650.1757936938,0.417786044
